ownership_id,ticket_id,owner_id,acquired_at,acquired_via
1069,1069,116,2026-01-19 12:00:00,PURCHASE
1070,1070,116,2026-01-19 12:00:00,PURCHASE
1071,1071,62,2026-01-13 12:00:00,PURCHASE
1072,1072,59,2026-02-01 12:00:00,PURCHASE
1073,1073,59,2026-02-01 12:00:00,PURCHASE
1074,1074,59,2026-02-01 12:00:00,PURCHASE
1075,1075,59,2026-02-01 12:00:00,PURCHASE
1076,1076,38,2026-01-12 12:00:00,PURCHASE
1077,1077,9,2026-01-20 12:00:00,PURCHASE
1078,1078,9,2026-01-20 12:00:00,PURCHASE
1079,1079,116,2026-02-02 12:00:00,PURCHASE
1080,1080,116,2026-02-02 12:00:00,PURCHASE
1081,1081,116,2026-02-02 12:00:00,PURCHASE
1082,1082,77,2026-02-04 12:00:00,PURCHASE
1083,1083,77,2026-02-04 12:00:00,PURCHASE
1084,1084,77,2026-02-04 12:00:00,PURCHASE
1085,1085,77,2026-02-04 12:00:00,PURCHASE
1086,1086,77,2026-01-17 12:00:00,PURCHASE
1087,1087,77,2026-01-17 12:00:00,PURCHASE
1088,1088,77,2026-01-17 12:00:00,PURCHASE
1089,1089,77,2026-01-17 12:00:00,PURCHASE
1090,1090,11,2026-01-28 12:00:00,PURCHASE
1091,1091,11,2026-01-28 12:00:00,PURCHASE
1092,1092,11,2026-01-28 12:00:00,PURCHASE
1093,1093,11,2026-01-28 12:00:00,PURCHASE
1094,1094,51,2026-01-21 12:00:00,PURCHASE
1095,1095,51,2026-01-21 12:00:00,PURCHASE
1096,1096,39,2026-02-01 12:00:00,PURCHASE
1097,1097,39,2026-02-01 12:00:00,PURCHASE
1098,1098,39,2026-02-01 12:00:00,PURCHASE
1099,1099,78,2026-01-23 12:00:00,PURCHASE
1100,1100,78,2026-01-23 12:00:00,PURCHASE
1101,1101,78,2026-01-23 12:00:00,PURCHASE
1102,1102,78,2026-01-23 12:00:00,PURCHASE
1103,1103,92,2026-01-29 12:00:00,PURCHASE
1104,1104,92,2026-01-29 12:00:00,PURCHASE
1105,1105,92,2026-01-29 12:00:00,PURCHASE
1106,1106,92,2026-01-29 12:00:00,PURCHASE
1107,1107,108,2026-01-11 12:00:00,PURCHASE
1108,1108,108,2026-01-11 12:00:00,PURCHASE
1109,1109,96,2026-01-31 12:00:00,PURCHASE
1110,1110,31,2026-01-13 12:00:00,PURCHASE
1111,1111,31,2026-01-13 12:00:00,PURCHASE
1112,1112,31,2026-01-13 12:00:00,PURCHASE
1113,1113,48,2026-01-27 12:00:00,PURCHASE
1114,1114,48,2026-01-27 12:00:00,PURCHASE
1115,1115,64,2026-01-08 12:00:00,PURCHASE
1116,1116,64,2026-01-08 12:00:00,PURCHASE
1117,1117,93,2026-01-13 12:00:00,PURCHASE
1118,1118,93,2026-01-13 12:00:00,PURCHASE
1119,1119,83,2026-02-03 12:00:00,PURCHASE
1120,1120,83,2026-02-03 12:00:00,PURCHASE
1121,1121,83,2026-02-03 12:00:00,PURCHASE
1122,1122,83,2026-02-03 12:00:00,PURCHASE
1123,1123,103,2026-01-17 12:00:00,PURCHASE
1124,1124,103,2026-01-17 12:00:00,PURCHASE
1125,1125,98,2026-01-14 12:00:00,PURCHASE
1126,1126,98,2026-01-14 12:00:00,PURCHASE
1127,1127,98,2026-01-14 12:00:00,PURCHASE
1128,1128,65,2026-01-13 12:00:00,PURCHASE
1129,1129,22,2026-01-14 12:00:00,PURCHASE
1130,1130,41,2026-01-13 12:00:00,PURCHASE
1131,1131,106,2026-02-04 12:00:00,PURCHASE
1132,1132,106,2026-02-04 12:00:00,PURCHASE
1133,1133,106,2026-02-04 12:00:00,PURCHASE
1134,1134,36,2026-01-21 12:00:00,PURCHASE
1135,1135,36,2026-01-21 12:00:00,PURCHASE
1136,1136,33,2026-01-22 12:00:00,PURCHASE
1137,1137,33,2026-01-22 12:00:00,PURCHASE
1138,1138,33,2026-01-22 12:00:00,PURCHASE
1139,1139,33,2026-01-22 12:00:00,PURCHASE
1140,1140,60,2026-02-01 12:00:00,PURCHASE
1141,1141,100,2026-01-12 12:00:00,PURCHASE
1142,1142,100,2026-01-12 12:00:00,PURCHASE
1143,1143,100,2026-01-12 12:00:00,PURCHASE
1144,1144,107,2026-02-02 12:00:00,PURCHASE
1145,1145,107,2026-02-02 12:00:00,PURCHASE
1146,1146,68,2026-02-02 12:00:00,PURCHASE
1147,1147,68,2026-02-02 12:00:00,PURCHASE
1148,1148,74,2026-01-24 12:00:00,PURCHASE
1149,1149,44,2026-01-07 12:00:00,PURCHASE
1150,1150,44,2026-01-07 12:00:00,PURCHASE
1151,1151,44,2026-01-07 12:00:00,PURCHASE
1152,1152,44,2026-01-07 12:00:00,PURCHASE
1153,1153,89,2026-01-24 12:00:00,PURCHASE
1154,1154,89,2026-01-24 12:00:00,PURCHASE
1155,1155,89,2026-01-24 12:00:00,PURCHASE
1156,1156,48,2026-01-25 12:00:00,PURCHASE
1157,1157,60,2026-01-25 12:00:00,PURCHASE
1158,1158,60,2026-01-25 12:00:00,PURCHASE
1159,1159,60,2026-01-25 12:00:00,PURCHASE
1160,1160,109,2026-01-22 12:00:00,PURCHASE
1161,1161,109,2026-01-22 12:00:00,PURCHASE
1162,1162,109,2026-01-22 12:00:00,PURCHASE
1163,1163,75,2026-01-08 12:00:00,PURCHASE
1164,1164,75,2026-01-08 12:00:00,PURCHASE
1165,1165,26,2026-01-15 12:00:00,PURCHASE
1166,1166,26,2026-01-15 12:00:00,PURCHASE
1167,1167,26,2026-01-15 12:00:00,PURCHASE
1168,1168,64,2026-01-15 12:00:00,PURCHASE
1169,1169,95,2026-01-14 12:00:00,PURCHASE
1170,1170,95,2026-01-14 12:00:00,PURCHASE
1171,1171,46,2026-01-26 12:00:00,PURCHASE
1172,1172,46,2026-01-26 12:00:00,PURCHASE
1173,1173,46,2026-01-26 12:00:00,PURCHASE
1174,1174,46,2026-01-26 12:00:00,PURCHASE
1175,1175,63,2026-01-12 12:00:00,PURCHASE
1176,1176,63,2026-01-12 12:00:00,PURCHASE
1177,1177,83,2026-01-08 12:00:00,PURCHASE
1178,1178,83,2026-01-08 12:00:00,PURCHASE
1179,1179,110,2026-01-16 12:00:00,PURCHASE
1180,1180,110,2026-01-16 12:00:00,PURCHASE
1181,1181,110,2026-01-16 12:00:00,PURCHASE
1182,1182,113,2026-01-17 12:00:00,PURCHASE
1183,1183,113,2026-01-17 12:00:00,PURCHASE
1184,1184,113,2026-01-17 12:00:00,PURCHASE
1185,1185,19,2026-01-26 12:00:00,PURCHASE
1186,1186,19,2026-01-26 12:00:00,PURCHASE
1187,1187,19,2026-01-26 12:00:00,PURCHASE
1188,1188,19,2026-01-26 12:00:00,PURCHASE
1189,1189,80,2026-01-13 12:00:00,PURCHASE
1190,1190,80,2026-01-13 12:00:00,PURCHASE
1191,1191,32,2026-01-30 12:00:00,PURCHASE
1192,1192,32,2026-01-30 12:00:00,PURCHASE
1193,1193,69,2026-01-16 12:00:00,PURCHASE
1194,1194,69,2026-01-16 12:00:00,PURCHASE
1195,1195,69,2026-01-16 12:00:00,PURCHASE
1196,1196,69,2026-01-16 12:00:00,PURCHASE
1197,1197,79,2026-01-13 12:00:00,PURCHASE
1198,1198,79,2026-01-13 12:00:00,PURCHASE
1199,1199,79,2026-01-13 12:00:00,PURCHASE
1200,1200,50,2026-02-04 12:00:00,PURCHASE
1201,1201,50,2026-02-04 12:00:00,PURCHASE
1202,1202,50,2026-02-04 12:00:00,PURCHASE
1203,1203,50,2026-02-04 12:00:00,PURCHASE
1204,1204,81,2026-01-20 12:00:00,PURCHASE
1205,1205,81,2026-01-20 12:00:00,PURCHASE
1206,1206,15,2026-01-25 12:00:00,PURCHASE
1207,1207,15,2026-01-25 12:00:00,PURCHASE
1208,1208,15,2026-01-25 12:00:00,PURCHASE
1209,1209,93,2026-02-03 12:00:00,PURCHASE
1210,1210,93,2026-02-03 12:00:00,PURCHASE
1211,1211,93,2026-02-03 12:00:00,PURCHASE
1212,1212,93,2026-02-03 12:00:00,PURCHASE
1213,1213,30,2026-01-25 12:00:00,PURCHASE
1214,1214,30,2026-01-25 12:00:00,PURCHASE
1215,1215,30,2026-01-25 12:00:00,PURCHASE
1216,1216,10,2026-02-03 12:00:00,PURCHASE
1217,1217,10,2026-02-03 12:00:00,PURCHASE
1218,1218,10,2026-02-03 12:00:00,PURCHASE
1219,1219,27,2026-01-29 12:00:00,PURCHASE
1220,1220,27,2026-01-29 12:00:00,PURCHASE
1221,1221,27,2026-01-29 12:00:00,PURCHASE
1222,1222,27,2026-01-29 12:00:00,PURCHASE
1223,1223,92,2026-01-22 12:00:00,PURCHASE
1224,1224,92,2026-01-22 12:00:00,PURCHASE
1225,1225,25,2026-01-15 12:00:00,PURCHASE
1226,1226,22,2026-01-16 12:00:00,PURCHASE
1227,1227,22,2026-01-16 12:00:00,PURCHASE
1228,1228,22,2026-01-16 12:00:00,PURCHASE
1229,1229,22,2026-01-16 12:00:00,PURCHASE
1230,1230,16,2026-01-21 12:00:00,PURCHASE
1231,1231,16,2026-01-21 12:00:00,PURCHASE
1232,1232,16,2026-01-21 12:00:00,PURCHASE
1233,1233,16,2026-01-21 12:00:00,PURCHASE
1234,1234,7,2026-01-19 12:00:00,PURCHASE
1235,1235,7,2026-01-19 12:00:00,PURCHASE
1236,1236,75,2026-01-22 12:00:00,PURCHASE
1237,1237,45,2026-01-14 12:00:00,PURCHASE
1238,1238,45,2026-01-14 12:00:00,PURCHASE
1239,1239,45,2026-01-14 12:00:00,PURCHASE
1240,1240,45,2026-01-14 12:00:00,PURCHASE
1241,1241,102,2026-01-25 12:00:00,PURCHASE
1242,1242,67,2026-01-24 12:00:00,PURCHASE
1243,1243,107,2026-01-11 12:00:00,PURCHASE
1244,1244,107,2026-01-11 12:00:00,PURCHASE
1245,1245,107,2026-01-11 12:00:00,PURCHASE
1246,1246,107,2026-01-11 12:00:00,PURCHASE
1247,1247,91,2026-01-09 12:00:00,PURCHASE
1248,1248,91,2026-01-09 12:00:00,PURCHASE
1249,1249,91,2026-01-09 12:00:00,PURCHASE
1250,1250,91,2026-01-09 12:00:00,PURCHASE
1251,1251,115,2026-01-12 12:00:00,PURCHASE
1252,1252,115,2026-01-12 12:00:00,PURCHASE
1253,1253,115,2026-01-12 12:00:00,PURCHASE
1254,1254,115,2026-01-12 12:00:00,PURCHASE
1255,1255,17,2026-01-09 12:00:00,PURCHASE
1256,1256,17,2026-01-09 12:00:00,PURCHASE
1257,1257,17,2026-01-09 12:00:00,PURCHASE
1258,1258,17,2026-01-09 12:00:00,PURCHASE
1259,1259,82,2026-01-08 12:00:00,PURCHASE
1260,1260,72,2026-01-30 12:00:00,PURCHASE
1261,1261,72,2026-01-30 12:00:00,PURCHASE
1262,1262,72,2026-01-30 12:00:00,PURCHASE
1263,1263,57,2026-01-30 12:00:00,PURCHASE
1264,1264,57,2026-01-30 12:00:00,PURCHASE
1265,1265,57,2026-01-30 12:00:00,PURCHASE
1266,1266,57,2026-01-30 12:00:00,PURCHASE
1267,1267,14,2026-01-08 12:00:00,PURCHASE
1268,1268,46,2026-01-12 12:00:00,PURCHASE
1269,1269,46,2026-01-12 12:00:00,PURCHASE
1270,1270,46,2026-01-12 12:00:00,PURCHASE
1271,1271,50,2026-01-21 12:00:00,PURCHASE
1272,1272,50,2026-01-21 12:00:00,PURCHASE
1273,1273,50,2026-01-21 12:00:00,PURCHASE
1274,1274,50,2026-01-21 12:00:00,PURCHASE
1275,1275,48,2026-02-04 12:00:00,PURCHASE
1276,1276,80,2026-02-04 12:00:00,PURCHASE
1277,1277,80,2026-02-04 12:00:00,PURCHASE
1278,1278,80,2026-02-04 12:00:00,PURCHASE
1279,1279,80,2026-02-04 12:00:00,PURCHASE
1280,1280,91,2026-02-01 12:00:00,PURCHASE
1281,1281,91,2026-02-01 12:00:00,PURCHASE
1282,1282,65,2026-01-12 12:00:00,PURCHASE
1283,1283,65,2026-01-12 12:00:00,PURCHASE
1284,1284,39,2026-02-04 12:00:00,PURCHASE
1285,1285,68,2026-01-22 12:00:00,PURCHASE
1286,1286,15,2026-01-21 12:00:00,PURCHASE
1287,1287,15,2026-01-21 12:00:00,PURCHASE
1288,1288,15,2026-01-21 12:00:00,PURCHASE
1289,1289,15,2026-01-21 12:00:00,PURCHASE
1290,1290,46,2026-01-11 12:00:00,PURCHASE
1291,1291,46,2026-01-11 12:00:00,PURCHASE
1292,1292,46,2026-01-11 12:00:00,PURCHASE
1293,1293,32,2026-01-08 12:00:00,PURCHASE
1294,1294,99,2026-01-15 12:00:00,PURCHASE
1295,1295,99,2026-01-15 12:00:00,PURCHASE
1296,1296,74,2026-01-22 12:00:00,PURCHASE
1297,1297,74,2026-01-22 12:00:00,PURCHASE
1298,1298,74,2026-01-22 12:00:00,PURCHASE
1299,1299,114,2026-01-21 12:00:00,PURCHASE
1300,1300,114,2026-01-21 12:00:00,PURCHASE
1301,1301,114,2026-01-21 12:00:00,PURCHASE
1302,1302,80,2026-01-19 12:00:00,PURCHASE
1303,1303,26,2026-02-02 12:00:00,PURCHASE
1304,1304,26,2026-02-02 12:00:00,PURCHASE
1305,1305,26,2026-02-02 12:00:00,PURCHASE
1306,1306,26,2026-02-02 12:00:00,PURCHASE
1307,1307,99,2026-01-14 12:00:00,PURCHASE
1308,1308,99,2026-01-14 12:00:00,PURCHASE
1309,1309,99,2026-01-14 12:00:00,PURCHASE
1310,1310,99,2026-01-14 12:00:00,PURCHASE
1311,1311,74,2026-01-07 12:00:00,PURCHASE
1312,1312,74,2026-01-07 12:00:00,PURCHASE
1313,1313,74,2026-01-07 12:00:00,PURCHASE
1314,1314,69,2026-02-01 12:00:00,PURCHASE
1315,1315,69,2026-02-01 12:00:00,PURCHASE
1316,1316,69,2026-02-01 12:00:00,PURCHASE
1317,1317,69,2026-02-01 12:00:00,PURCHASE
1318,1318,28,2026-01-24 12:00:00,PURCHASE
1319,1319,28,2026-01-24 12:00:00,PURCHASE
1320,1320,28,2026-01-24 12:00:00,PURCHASE
1321,1321,28,2026-01-24 12:00:00,PURCHASE
1322,1322,98,2026-01-28 12:00:00,PURCHASE
1323,1323,98,2026-01-28 12:00:00,PURCHASE
1324,1324,111,2026-01-13 12:00:00,PURCHASE
1325,1325,111,2026-01-13 12:00:00,PURCHASE
1326,1326,111,2026-01-13 12:00:00,PURCHASE
1327,1327,111,2026-01-13 12:00:00,PURCHASE
1328,1328,55,2026-01-12 12:00:00,PURCHASE
1329,1329,55,2026-01-12 12:00:00,PURCHASE
1330,1330,55,2026-01-12 12:00:00,PURCHASE
1331,1331,42,2026-01-31 12:00:00,PURCHASE
1332,1332,42,2026-01-31 12:00:00,PURCHASE
1333,1333,42,2026-01-31 12:00:00,PURCHASE
1334,1334,107,2026-01-12 12:00:00,PURCHASE
1335,1335,107,2026-01-12 12:00:00,PURCHASE
1336,1336,107,2026-01-12 12:00:00,PURCHASE
1337,1337,107,2026-01-12 12:00:00,PURCHASE
1338,1338,22,2026-01-08 12:00:00,PURCHASE
1339,1339,22,2026-01-08 12:00:00,PURCHASE
1340,1340,22,2026-01-08 12:00:00,PURCHASE
1341,1341,22,2026-01-08 12:00:00,PURCHASE
1342,1342,18,2026-01-24 12:00:00,PURCHASE
1343,1343,18,2026-01-24 12:00:00,PURCHASE
1344,1344,36,2026-01-27 12:00:00,PURCHASE
1345,1345,36,2026-01-27 12:00:00,PURCHASE
1346,1346,45,2026-01-18 12:00:00,PURCHASE
1347,1347,45,2026-01-18 12:00:00,PURCHASE
1348,1348,45,2026-01-18 12:00:00,PURCHASE
1349,1349,45,2026-01-18 12:00:00,PURCHASE
1350,1350,64,2026-01-18 12:00:00,PURCHASE
1351,1351,64,2026-01-18 12:00:00,PURCHASE
1352,1352,22,2026-06-02 12:00:00,PURCHASE
1353,1353,66,2026-05-18 12:00:00,PURCHASE
1354,1354,66,2026-05-18 12:00:00,PURCHASE
1355,1355,24,2026-06-03 12:00:00,PURCHASE
1356,1356,24,2026-06-03 12:00:00,PURCHASE
1357,1357,24,2026-06-03 12:00:00,PURCHASE
1358,1358,24,2026-06-03 12:00:00,PURCHASE
1359,1359,23,2026-05-31 12:00:00,PURCHASE
1360,1360,68,2026-05-31 12:00:00,PURCHASE
1361,1361,68,2026-05-31 12:00:00,PURCHASE
1362,1362,68,2026-05-31 12:00:00,PURCHASE
1363,1363,72,2026-06-01 12:00:00,PURCHASE
1364,1364,78,2026-05-09 12:00:00,PURCHASE
1365,1365,78,2026-05-09 12:00:00,PURCHASE
1366,1366,78,2026-05-09 12:00:00,PURCHASE
1367,1367,107,2026-05-09 12:00:00,PURCHASE
1368,1368,107,2026-05-09 12:00:00,PURCHASE
1369,1369,107,2026-05-09 12:00:00,PURCHASE
1370,1370,24,2026-05-12 12:00:00,PURCHASE
1371,1371,23,2026-05-12 12:00:00,PURCHASE
1372,1372,23,2026-05-12 12:00:00,PURCHASE
1373,1373,23,2026-05-12 12:00:00,PURCHASE
1374,1374,45,2026-05-09 12:00:00,PURCHASE
1375,1375,45,2026-05-09 12:00:00,PURCHASE
1376,1376,35,2026-05-29 12:00:00,PURCHASE
1377,1377,35,2026-05-29 12:00:00,PURCHASE
1378,1378,35,2026-05-29 12:00:00,PURCHASE
1379,1379,35,2026-05-29 12:00:00,PURCHASE
1380,1380,48,2026-05-08 12:00:00,PURCHASE
1381,1381,48,2026-05-08 12:00:00,PURCHASE
1382,1382,48,2026-05-08 12:00:00,PURCHASE
1383,1383,48,2026-05-08 12:00:00,PURCHASE
1384,1384,54,2026-05-20 12:00:00,PURCHASE
1385,1385,54,2026-05-20 12:00:00,PURCHASE
1386,1386,83,2026-05-07 12:00:00,PURCHASE
1387,1387,83,2026-05-07 12:00:00,PURCHASE
1388,1388,90,2026-05-10 12:00:00,PURCHASE
1389,1389,90,2026-05-10 12:00:00,PURCHASE
1390,1390,94,2026-05-30 12:00:00,PURCHASE
1391,1391,94,2026-05-30 12:00:00,PURCHASE
1392,1392,94,2026-05-30 12:00:00,PURCHASE
1393,1393,94,2026-05-30 12:00:00,PURCHASE
1394,1394,27,2026-05-09 12:00:00,PURCHASE
1395,1395,27,2026-05-09 12:00:00,PURCHASE
1396,1396,27,2026-05-09 12:00:00,PURCHASE
1397,1397,115,2026-05-08 12:00:00,PURCHASE
1398,1398,115,2026-05-08 12:00:00,PURCHASE
1399,1399,16,2026-05-30 12:00:00,PURCHASE
1400,1400,16,2026-05-30 12:00:00,PURCHASE
1401,1401,16,2026-05-30 12:00:00,PURCHASE
1402,1402,16,2026-05-30 12:00:00,PURCHASE
1403,1403,89,2026-05-24 12:00:00,PURCHASE
1404,1404,63,2026-05-26 12:00:00,PURCHASE
1405,1405,63,2026-05-26 12:00:00,PURCHASE
1406,1406,63,2026-05-26 12:00:00,PURCHASE
1407,1407,26,2026-05-08 12:00:00,PURCHASE
1408,1408,26,2026-05-08 12:00:00,PURCHASE
1409,1409,43,2026-05-19 12:00:00,PURCHASE
1410,1410,43,2026-05-19 12:00:00,PURCHASE
1411,1411,43,2026-05-19 12:00:00,PURCHASE
1412,1412,10,2026-05-22 12:00:00,PURCHASE
1413,1413,84,2026-05-08 12:00:00,PURCHASE
1414,1414,84,2026-05-08 12:00:00,PURCHASE
1415,1415,84,2026-05-08 12:00:00,PURCHASE
1416,1416,84,2026-05-08 12:00:00,PURCHASE
1417,1417,26,2026-05-31 12:00:00,PURCHASE
1418,1418,26,2026-05-31 12:00:00,PURCHASE
1419,1419,26,2026-05-31 12:00:00,PURCHASE
1420,1420,26,2026-05-31 12:00:00,PURCHASE
1421,1421,84,2026-05-29 12:00:00,PURCHASE
1422,1422,84,2026-05-29 12:00:00,PURCHASE
1423,1423,84,2026-05-29 12:00:00,PURCHASE
1424,1424,40,2026-05-25 12:00:00,PURCHASE
1425,1425,40,2026-05-25 12:00:00,PURCHASE
1426,1426,40,2026-05-25 12:00:00,PURCHASE
1427,1427,40,2026-05-25 12:00:00,PURCHASE
1428,1428,73,2026-05-10 12:00:00,PURCHASE
1429,1429,73,2026-05-10 12:00:00,PURCHASE
1430,1430,73,2026-05-10 12:00:00,PURCHASE
1431,1431,114,2026-05-10 12:00:00,PURCHASE
1432,1432,114,2026-05-10 12:00:00,PURCHASE
1433,1433,114,2026-05-10 12:00:00,PURCHASE
1434,1434,116,2026-05-16 12:00:00,PURCHASE
1435,1435,116,2026-05-16 12:00:00,PURCHASE
1436,1436,104,2026-05-31 12:00:00,PURCHASE
1437,1437,104,2026-05-31 12:00:00,PURCHASE
1438,1438,104,2026-05-31 12:00:00,PURCHASE
1439,1439,104,2026-05-31 12:00:00,PURCHASE
1440,1440,81,2026-05-30 12:00:00,PURCHASE
1441,1441,81,2026-05-30 12:00:00,PURCHASE
1442,1442,81,2026-05-30 12:00:00,PURCHASE
1443,1443,81,2026-05-30 12:00:00,PURCHASE
1444,1444,72,2026-05-26 12:00:00,PURCHASE
1445,1445,72,2026-05-26 12:00:00,PURCHASE
1446,1446,72,2026-05-26 12:00:00,PURCHASE
1447,1447,65,2026-06-02 12:00:00,PURCHASE
1448,1448,65,2026-06-02 12:00:00,PURCHASE
1449,1449,87,2026-05-07 12:00:00,PURCHASE
1450,1450,87,2026-05-07 12:00:00,PURCHASE
1451,1451,87,2026-05-07 12:00:00,PURCHASE
1452,1452,41,2026-05-31 12:00:00,PURCHASE
1453,1453,41,2026-05-31 12:00:00,PURCHASE
1454,1454,41,2026-05-31 12:00:00,PURCHASE
1455,1455,41,2026-05-31 12:00:00,PURCHASE
1456,1456,32,2026-05-27 12:00:00,PURCHASE
1457,1457,23,2026-06-01 12:00:00,PURCHASE
1458,1458,25,2026-05-09 12:00:00,PURCHASE
1459,1459,27,2026-01-13 12:00:00,PURCHASE
1460,1460,27,2026-01-13 12:00:00,PURCHASE
1461,1461,27,2026-01-13 12:00:00,PURCHASE
1462,1462,27,2026-01-13 12:00:00,PURCHASE
1463,1463,43,2026-02-09 12:00:00,PURCHASE
1464,1464,43,2026-02-09 12:00:00,PURCHASE
1465,1465,43,2026-02-09 12:00:00,PURCHASE
1466,1466,43,2026-02-09 12:00:00,PURCHASE
1467,1467,90,2026-01-22 12:00:00,PURCHASE
1468,1468,90,2026-01-22 12:00:00,PURCHASE
1469,1469,90,2026-01-22 12:00:00,PURCHASE
1470,1470,36,2026-01-24 12:00:00,PURCHASE
1471,1471,88,2026-01-16 12:00:00,PURCHASE
1472,1472,87,2026-02-03 12:00:00,PURCHASE
1473,1473,87,2026-02-03 12:00:00,PURCHASE
1474,1474,49,2026-01-13 12:00:00,PURCHASE
1475,1475,49,2026-01-13 12:00:00,PURCHASE
1476,1476,49,2026-01-13 12:00:00,PURCHASE
1477,1477,49,2026-01-13 12:00:00,PURCHASE
1478,1478,73,2026-02-04 12:00:00,PURCHASE
1479,1479,60,2026-01-23 12:00:00,PURCHASE
1480,1480,60,2026-01-23 12:00:00,PURCHASE
1481,1481,69,2026-01-20 12:00:00,PURCHASE
1482,1482,69,2026-01-20 12:00:00,PURCHASE
1483,1483,69,2026-01-20 12:00:00,PURCHASE
1484,1484,69,2026-01-20 12:00:00,PURCHASE
1485,1485,116,2026-02-10 12:00:00,PURCHASE
1486,1486,116,2026-02-10 12:00:00,PURCHASE
1487,1487,116,2026-02-10 12:00:00,PURCHASE
1488,1488,28,2026-01-22 12:00:00,PURCHASE
1489,1489,28,2026-01-22 12:00:00,PURCHASE
1490,1490,28,2026-01-22 12:00:00,PURCHASE
1491,1491,28,2026-01-22 12:00:00,PURCHASE
1492,1492,44,2026-01-27 12:00:00,PURCHASE
1493,1493,44,2026-01-27 12:00:00,PURCHASE
1494,1494,22,2026-01-30 12:00:00,PURCHASE
1495,1495,22,2026-01-30 12:00:00,PURCHASE
1496,1496,68,2026-01-30 12:00:00,PURCHASE
1497,1497,68,2026-01-30 12:00:00,PURCHASE
1498,1498,40,2026-01-13 12:00:00,PURCHASE
1499,1499,40,2026-01-13 12:00:00,PURCHASE
1500,1500,40,2026-01-13 12:00:00,PURCHASE
1501,1501,40,2026-01-13 12:00:00,PURCHASE
1502,1502,7,2026-02-08 12:00:00,PURCHASE
1503,1503,95,2026-01-25 12:00:00,PURCHASE
1504,1504,101,2026-01-29 12:00:00,PURCHASE
1505,1505,84,2026-01-26 12:00:00,PURCHASE
1506,1506,84,2026-01-26 12:00:00,PURCHASE
1507,1507,84,2026-01-26 12:00:00,PURCHASE
1508,1508,84,2026-01-26 12:00:00,PURCHASE
1509,1509,9,2026-01-13 12:00:00,PURCHASE
1510,1510,9,2026-01-13 12:00:00,PURCHASE
1511,1511,9,2026-01-13 12:00:00,PURCHASE
1512,1512,30,2026-01-21 12:00:00,PURCHASE
1513,1513,99,2026-01-18 12:00:00,PURCHASE
1514,1514,99,2026-01-18 12:00:00,PURCHASE
1515,1515,56,2026-01-22 12:00:00,PURCHASE
1516,1516,72,2026-02-06 12:00:00,PURCHASE
1517,1517,72,2026-02-06 12:00:00,PURCHASE
1518,1518,82,2026-01-29 12:00:00,PURCHASE
1519,1519,56,2026-02-10 12:00:00,PURCHASE
1520,1520,56,2026-02-10 12:00:00,PURCHASE
1521,1521,56,2026-02-10 12:00:00,PURCHASE
1522,1522,44,2026-01-13 12:00:00,PURCHASE
1523,1523,44,2026-01-13 12:00:00,PURCHASE
1524,1524,44,2026-01-13 12:00:00,PURCHASE
1525,1525,44,2026-01-13 12:00:00,PURCHASE
1526,1526,110,2026-01-29 12:00:00,PURCHASE
1527,1527,110,2026-01-29 12:00:00,PURCHASE
1528,1528,110,2026-01-29 12:00:00,PURCHASE
1529,1529,62,2026-01-24 12:00:00,PURCHASE
1530,1530,62,2026-01-24 12:00:00,PURCHASE
1531,1531,64,2026-01-18 12:00:00,PURCHASE
1532,1532,64,2026-01-18 12:00:00,PURCHASE
1533,1533,64,2026-01-18 12:00:00,PURCHASE
1534,1534,64,2026-01-18 12:00:00,PURCHASE
1535,1535,105,2025-12-06 12:00:00,PURCHASE
1536,1536,111,2025-11-23 12:00:00,PURCHASE
1537,1537,111,2025-11-23 12:00:00,PURCHASE
1538,1538,111,2025-11-23 12:00:00,PURCHASE
1539,1539,111,2025-11-23 12:00:00,PURCHASE
1540,1540,72,2025-11-27 12:00:00,PURCHASE
1541,1541,72,2025-11-27 12:00:00,PURCHASE
1542,1542,30,2025-11-14 12:00:00,PURCHASE
1543,1543,30,2025-11-14 12:00:00,PURCHASE
1544,1544,30,2025-11-14 12:00:00,PURCHASE
1545,1545,44,2025-11-23 12:00:00,PURCHASE
1546,1546,44,2025-11-23 12:00:00,PURCHASE
1547,1547,65,2025-11-11 12:00:00,PURCHASE
1548,1548,65,2025-11-11 12:00:00,PURCHASE
1549,1549,65,2025-11-11 12:00:00,PURCHASE
1550,1550,65,2025-11-11 12:00:00,PURCHASE
1551,1551,17,2025-12-06 12:00:00,PURCHASE
1552,1552,17,2025-12-06 12:00:00,PURCHASE
1553,1553,17,2025-12-06 12:00:00,PURCHASE
1554,1554,17,2025-12-06 12:00:00,PURCHASE
1555,1555,65,2025-11-30 12:00:00,PURCHASE
1556,1556,65,2025-11-30 12:00:00,PURCHASE
1557,1557,60,2025-11-30 12:00:00,PURCHASE
1558,1558,60,2025-11-30 12:00:00,PURCHASE
1559,1559,60,2025-11-30 12:00:00,PURCHASE
1560,1560,29,2025-11-23 12:00:00,PURCHASE
1561,1561,29,2025-11-23 12:00:00,PURCHASE
1562,1562,10,2025-11-07 12:00:00,PURCHASE
1563,1563,114,2025-12-06 12:00:00,PURCHASE
1564,1564,114,2025-12-06 12:00:00,PURCHASE
1565,1565,25,2025-12-04 12:00:00,PURCHASE
1566,1566,25,2025-12-04 12:00:00,PURCHASE
